"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Sachsen;2018;"Statistische Differenzen";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2018;Endenergieverbrauch;" LAK3)";368473.830594112;49.152984;0;1038.886;0;0;2715.68327583;2567.76598663;0;0;29352.0853415208;58388.8062685272;20036.377576049;19682.4435536;1.399;0;0.194;4161.1546772359;0;0;0;102557.872574545;0;29.409;0;0;1440;20715.51503809126;2030.56187808274;77224.79934;0;26126.9026;354.8215;14.07.2022
Sachsen;2018;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";" LAK3)";91595.59874;0.219;0;1038.886;0;0;1.469;2074.636;0;0;0;2.596;0;1462.433;1.399;0;0.194;154.708;0;0;0;38432.363;0;29.409;0;0;0;4325.2265;124.942;38475.20574;0;5117.091;354.8215;14.07.2022
Sachsen;2018;Schienenverkehr;" LAK3)";2679.23468409265;0;0;0;0;0;0;0;0;0;0;880.087194913474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.6562891791778;0;1748.4912;0;0;0;14.07.2022
Sachsen;2018;Straßenverkehr;" LAK3)";85012.5111993509;0;0;0;0;0;0;0;0;0;28572.4080604439;51525.1048658434;0;0;0;0;0;507.504343661496;0;0;0;156.018215188965;0;0;0;0;0;4230.5757142131;0;20.9;0;0;0;14.07.2022
Sachsen;2018;Luftverkehr;" LAK3)";20038.4021562;0;0;0;0;0;0;0;0;0;7.4500362;0;20030.95212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2018;"Küsten- und Binnenschifffahrt";" LAK3)";63.9099630315994;0;0;0;0;0;0;0;0;0;0;60.4316238070006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.47833922459884;0;0;0;0;0;14.07.2022
Sachsen;2018;"Verkehr insgesamt";" LAK3)";107794.058002675;0;0;0;0;0;0;0;0;0;28579.8580966439;52465.6236845639;20030.95212;0;0;0;0;507.504343661496;0;0;0;156.018215188965;0;0;0;0;0;4284.71034261688;0;1769.3912;0;0;0;14.07.2022
Sachsen;2018;Haushalte;" LAK3)";106794.755563084;37.7799141176471;0;0;0;0;2714.21427583;0;0;0;282.867122665518;0;0;13827.2730624;0;0;0;2832.02632753055;0;0;0;42757.9992568586;0;0;0;0;1377.81479973695;8037.441;1761.18820394519;19096.1816;0;14069.97;0;14.07.2022
Sachsen;2018;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";" LAK3)";62289.4182883522;11.1540698823529;0;0;0;0;0;493.12998662999996;0;0;489.360122211345;5920.58658396337;5.42545604897085;4392.7374912;0;0;0;666.916006043859;0;0;0;21211.4921024973;0;0;0;0;62.1852002630508;4068.137195474401;144.431674137554;17884.0208;0;6939.8416;0;14.07.2022
Sachsen;2018;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";" LAK3)";169084.173851437;48.933984;0;0;0;0;2714.21427583;493.12998662999996;0;0;772.227244876863;5920.58658396337;5.42545604897085;18220.0105536;0;0;0;3498.94233357441;0;0;0;63969.4913593559;0;0;0;0;1440;12105.578195474382;1905.61987808274;36980.2024;0;21009.8116;0;14.07.2022
Sachsen;2019;Gewinnung;" LAK3)";390592.433924276;0;0;0;0;340946.931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.948;970.879506849315;820.7604;8097.44034549217;8139.6;28226.034349114198;2178.03800282013;0;0;0;1205.80232;14.07.2022
Sachsen;2019;Bezüge;" LAK3)";355497.421090557;284.78148;0;1164.77037;0;0;2297.13787146;2945.1659802599997;0;50473.016;29525.505991457;59086.0406271436;19568.2651098983;22190.3602252;3.45283;862.606;6024.55966624506;3864.9117068318;0;0;0;139470.584491257;0;0;0;0;0;14966.82474080406;0;0;0;2501.092;268.346;14.07.2022
Sachsen;2019;Bestandsentnahmen;" LAK3)";7.43561;6.74952;0;0;0;0;0.03724;0;0;0;0;0.06232;0;0;0.02017;0;0;0;0;0;0;0;0;0;0;0;0;0.28318;0;0;0;0;0.28318;14.07.2022
Sachsen;2019;Energieaufkommen;" LAK3)";746097.271115832;291.531;0;1164.77037;0;340946.931;2297.17511146;2945.1659802599997;0;50473.016;29525.505991457;59086.1029471436;19568.2651098983;22190.3602252;3.473;862.606;6024.54015724506;3864.91170683182;0;0;0;139470.584491257;6.948;970.879506849315;820.7604;8097.44034549217;8139.6;43193.14226991826;2178.03800282013;0;0;2501.092;1474.4315;14.07.2022
Sachsen;2019;Lieferungen;" LAK3)";140444.38236584;0;0;0;0;77640.7039999999;0;0;0;0;0;0;0;0;0;0;10546.767;818.406;0;0;0;0;0;0;0;0;0;2964.255;0;48474.2503658401;0;0;0;14.07.2022
Sachsen;2019;Bestandsaufstockungen;" LAK3)";198.90609;0;0;27.83937;0;22.106;0;3.0275;0;0;0;0;0;74.35907;0;43.369;0;0.69196;0;0;0;0;0;0;0;0;0;27.51319;0;0;0;0;0;14.07.2022
Sachsen;2019;Primärenergieverbrauch;" LAK3)";605453.982659992;291.531;0;1136.931;0;263284.121;2297.17511146;2942.1384802599996;0;50473.016;29525.505991457;59086.1029471436;19568.2651098983;22116.0011552;3.473;819.237;-4522.22684275494;3045.81374683182;0;0;0;139470.584491257;6.948;970.879506849315;820.7604;8097.44034549217;8139.6;40201.37407991826;2178.03800282013;-48474.2503658401;0;2501.092;1474.4315;14.07.2022
Sachsen;2019;"Umw-Einsatz: Kokereien";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";" LAK3), LAK2)";256711.295;0;0;0;0;248289.584;0;164.113;0;0;0;0;0;499.032;0;0;0;0.155;0;0;0;1067.401;0;0.079;0;0;0;5664.145;0;0;0;0;1026.786;14.07.2022
Sachsen;2019;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";" LAK3)";45979.04;0;0;0;0;14882.566;0;16.88;0;0;0;0;0;36.547;0;0;0;2.318;0;0;0;27747.987;0;31.2;0;0;0;3231.9529999999995;0;0;0;0;29.589;14.07.2022
Sachsen;2019;"Umw-Einsatz: Industriewärmekraftwerke";" LAK3)";7479.984;0;0;0;0;0;0;109.198;0;0;0;0.026;0;1.063;0;0;0;0;0;0;0;5969.143;0;34.486;0;0;0;957.7955000000001;0;0;0;306.399;101.8735;14.07.2022
Sachsen;2019;"Umw-Einsatz: Kernkraftwerke";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Wasserkraftwerke";" LAK3)";5952.1644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820.7604;0;0;0;0;5131.404;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";" LAK3)";25058.8561550986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;805.695506849315;0;8097.44034549217;6753.6;9402.120302757066;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Heizwerke";" LAK3), LAK2)";6048.279;13.789;0;0;0;111.971;0;148.671;0;0;0;0;0;97.899;0;0;0;0;0;0;0;5440.881;0;0;0;0;0;200.47699999999998;0;0;0;30.414;4.177;14.07.2022
Sachsen;2019;"Umw-Einsatz: Hochöfen, Konverter";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Raffinerien";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Sonstige Energieerzeuger";" LAK3)";13035.914695029;0;0;0;0;0;0;0;0;12584;0;0;0;0;0;0;397.156931028994;0;0;0;0;0;0;0;0;0;0;0;0;54.7577639999998;0;0;0;14.07.2022
Sachsen;2019;"Umw-Einsatz: Insgesamt";" LAK3)";360265.533250128;13.789;0;0;0;263284.121;0;438.862;0;12584;0;0.026;0;634.541;0;0;397.156931028994;2.473;0;0;0;40225.412;0;871.460506849315;820.7604;8097.44034549217;6753.6;19456.490802757096;0;5186.161764;0;336.813;1162.4255;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Kokereien";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";" LAK3), LAK2)";103623.7248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103623.7248;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";" LAK3)";37883.9304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15071.4432;0;22812.4872;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Industriewärmekraftwerke";" LAK3)";4374.234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4374.234;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Kernkraftwerke";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Wasserkraftwerke";" LAK3)";4602.6828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4602.6828;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";" LAK3)";18739.3704762922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18491.4215454922;0;247.9489308;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Heizwerke";" LAK3), LAK2)";5222.3112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5222.3112;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Hochöfen, Konverter";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Raffinerien";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Sonstige Energieerzeuger";" LAK3)";11410.0938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10546.767;818.406;0;0;0;0;0;0;0;0;0;0;0;44.9208;0;0;0;14.07.2022
Sachsen;2019;"Umw-Ausstoß: Insgesamt";" LAK3)";185856.347476292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10546.767;818.406;0;0;0;0;0;0;0;0;0;0;0;146208.427145492;0;28282.7473308;0;14.07.2022
Sachsen;2019;"Umw-Verbrauch: Kokereien";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";" LAK3)";2171.597168;0;0;0;0;0;0;0;0;0;0;0.972;0;10.428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2132.274168;0;27.923;0;14.07.2022
Sachsen;2019;"Umw-Verbrauch: Kraftwerke, Heizwerke";" LAK3)";7494.85434549217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7494.85434549217;0;0;0;14.07.2022
Sachsen;2019;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Umw-Verbrauch: Sonstige Energieerzeuger";" LAK3)";917.112421946464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;436.486643946464;0;31.52;0;0;0;0;0;202.6998108;0;246.4059672;0;14.07.2022
Sachsen;2019;"Umw-Verbrauch: Insgesamt";" LAK3)";10583.5639354386;0;0;0;0;0;0;0;0;0;0;0.972;0;10.428;0;0;0;0;0;0;0;436.486643946464;0;31.52;0;0;0;0;0;9829.82832429218;0;274.3289672;0;14.07.2022
Sachsen;2019;"Fackel- und Leitungsverluste";" LAK3)";10758.1448490619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222.853010102046;0;35.564;0;0;0;0;0;6721.75447535988;0;3777.9733636;0;14.07.2022
Sachsen;2019;"Energieangebot nach Umwandlungsbilanz";" LAK3)";409703.088101656;277.742;0;1136.931;0;0;2297.17511146;2503.27648026;0;37889.016;29525.505991457;59085.1049471436;19568.2651098983;21471.0321552;3.473;819.237;5627.38322621607;3861.74674683182;0;0;0;98585.8328372084;6.948;32.335;0;0;1386;20744.88327716116;2178.03800282013;75996.432216;0;26394.724;312.006;14.07.2022
Sachsen;2019;"Nichtenergetischer Verbrauch";" LAK3)";44939.2142262161;277.523;0;179.025;0;0;0;4.378;0;37889.016;0;0;0;0;0;819.237;5627.04722621607;3.745;0;0;0;132.295;6.948;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Statistische Differenzen";" LAK3)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;Endenergieverbrauch;" LAK3)";364763.87387544;0.219;0;957.906;0;0;2297.17511146;2498.89848026;0;0;29525.505991457;59085.1049471436;19568.2651098983;21471.0321552;3.473;0;0.336;3858.00174683182;0;0;0;98453.5378372084;0;32.335;0;0;1386;20744.88327716116;2178.03800282013;75996.432216;0;26394.724;312.006;14.07.2022
Sachsen;2019;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";" LAK3)";88332.032016;0.219;0;957.906;0;0;0.775;2003.331;0;0;0;4.395;0;1393.017;3.473;0;0.336;156.243;0;0;0;36491.685;0;32.335;0;0;0;4529.5289999999995;140.052;37334.351016;0;4972.379;312.006;14.07.2022
Sachsen;2019;Schienenverkehr;" LAK3)";2394.35674050854;0;0;0;0;0;0;0;0;0;0;841.149090772891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.3744497356437;0;1505.8332;0;0;0;14.07.2022
Sachsen;2019;Straßenverkehr;" LAK3)";85761.170391238;0;0;0;0;0;0;0;0;0;28744.6828201052;52151.2436279193;0;0;0;0;0;546.455139301902;0;0;0;160.999730926619;0;0;0;0;0;4128.68907298494;0;29.1;0;0;0;14.07.2022
Sachsen;2019;Luftverkehr;" LAK3)";19554.4659762;0;0;0;0;0;0;0;0;0;6.1437762;0;19548.3222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.07.2022
Sachsen;2019;"Küsten- und Binnenschifffahrt";" LAK3)";85.5461151722414;0;0;0;0;0;0;0;0;0;0;80.1094372164658;0;0.9248256;0;0;0;0;0;0;0;0;0;0;0;0;0;4.51185235577559;0;0;0;0;0;14.07.2022
Sachsen;2019;"Verkehr insgesamt";" LAK3)";107795.539223119;0;0;0;0;0;0;0;0;0;28750.8265963052;53072.5021559086;19548.3222;0.9248256;0;0;0;546.455139301902;0;0;0;160.999730926619;0;0;0;0;0;4180.57537507636;0;1534.9332;0;0;0;14.07.2022
Sachsen;2019;Haushalte;" LAK3)";106262.017528845;0;0;0;0;0;2296.40011146;0;0;0;293.439164830217;0;0;15365.7761088;0;0;0;2473.83409610498;0;0;0;41801.6261728937;0;0;0;0;1326.55458715596;7895.796;1874.94088759967;18833.012;0;14100.6384;0;14.07.2022
Sachsen;2019;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";" LAK3)";62374.2851074771;0;0;0;0;0;0;495.56748026;0;0;481.240230321556;6008.20779123494;19.9429098983091;4711.3142208;0;0;0;681.469511424937;0;0;0;19999.226933388;0;0;0;0;59.4454128440367;4138.9829020848265;163.045115220456;18294.136;0;7321.7066;0;14.07.2022
Sachsen;2019;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";" LAK3)";168636.302636322;0;0;0;0;0;2296.40011146;495.56748026;0;0;774.679395151772;6008.20779123494;19.9429098983091;20077.0903296;0;0;0;3155.30360752992;0;0;0;61800.8531062817;0;0;0;0;1386;12034.778902084798;2037.98600282013;37127.148;0;21422.345;0;14.07.2022
Sachsen;2020;Gewinnung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Bezüge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Bestandsentnahmen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Energieaufkommen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Lieferungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Bestandsaufstockungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Primärenergieverbrauch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Industriewärmekraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Kernkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Wasserkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Hochöfen, Konverter";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Raffinerien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Einsatz: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Industriewärmekraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Kernkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Wasserkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Hochöfen, Konverter";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Raffinerien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Ausstoß: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Verbrauch: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Verbrauch: Kraftwerke, Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Verbrauch: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Umw-Verbrauch: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Fackel- und Leitungsverluste";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Energieangebot nach Umwandlungsbilanz";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Nichtenergetischer Verbrauch";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Statistische Differenzen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Endenergieverbrauch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Schienenverkehr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Straßenverkehr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Luftverkehr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Küsten- und Binnenschifffahrt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Verkehr insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;Haushalte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen;2020;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sachsen-Anhalt;2017;Gewinnung;;243625.464;0;0;0;0;85219.243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4161.294;0;647.2090000000001;387.968;32270.632;7594.268;94929.02700000002;815.467;0;0;0;17600.356;19.11.2020
Sachsen-Anhalt;2017;Bezüge;;583074.842524045;2230.92659;0;2404.164;0;0;2224.395;5896.973567999999;402744.917566045;0;0;0;0;0;0;28.007;0;0;0;0;0;167423.7708;0;0;0;0;0;121.688;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;Bestandsentnahmen;;488.279856;51.14;0;0;0;131.797;3.41;14.334;0;0;0;74.378112;0;0;0.322744;0;151.231;0;0;0;0;0;0;0;0;0;0;26.706;0;0;0;0;34.961;19.11.2020
Sachsen-Anhalt;2017;Energieaufkommen;;827188.586380045;2282.06659;0;2404.164;0;85351.04;2227.805;5911.307567999999;402744.917566045;0;0;74.378112;0;0;0.322744;28.007;151.231;0;0;0;0;171585.0648;0;647.2090000000001;387.968;32270.632;7594.268;95077.421;815.467;0;0;0;17635.317;19.11.2020
Sachsen-Anhalt;2017;Lieferungen;;327610.45687;0;0;0;0;11470.508;1035.809;2280.014;0;15622.112;70420.171806;86370.345768;13842.0336;33590.838;7377.605096;0;30059.982;2392.129;0;0;0;0;0;0;0;0;0;29146.355;0;24002.5536;0;0;0;19.11.2020
Sachsen-Anhalt;2017;Bestandsaufstockungen;;1000.66873;18.65273;0;206.652;0;732.651;0;0;0;0;0;0;0;22.515;0;0;0;1.067;0;0;0;0;0;0;0;0;0;19.131;0;0;0;0;0;19.11.2020
